"### Downloaded by Andrew Hamilton, Aug 6, 2020, from https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:USC00311677/detail",,,,,,
STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00311677,"CHAPEL HILL 2 W, NC US",9/26/1946,0,0,86,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/27/1946,0,0,84,56
USC00311677,"CHAPEL HILL 2 W, NC US",9/28/1946,0.15,0,85,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/29/1946,0.53,0,80,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/30/1946,0.41,0,74,61
USC00311677,"CHAPEL HILL 2 W, NC US",10/1/1946,0,0,69,41
USC00311677,"CHAPEL HILL 2 W, NC US",10/2/1946,0,0,73,37
USC00311677,"CHAPEL HILL 2 W, NC US",10/3/1946,0,0,78,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/4/1946,0,0,80,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/5/1946,0,0,84,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/6/1946,0,0,79,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/7/1946,0,0,84,61
USC00311677,"CHAPEL HILL 2 W, NC US",10/8/1946,0.39,0,77,60
USC00311677,"CHAPEL HILL 2 W, NC US",10/9/1946,2.69,0,67,60
USC00311677,"CHAPEL HILL 2 W, NC US",10/10/1946,0.12,0,65,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/11/1946,0,0,79,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/12/1946,0.47,0,82,62
USC00311677,"CHAPEL HILL 2 W, NC US",10/13/1946,0,0,74,42
USC00311677,"CHAPEL HILL 2 W, NC US",10/14/1946,0,0,67,40
USC00311677,"CHAPEL HILL 2 W, NC US",10/15/1946,0,0,69,42
USC00311677,"CHAPEL HILL 2 W, NC US",10/16/1946,0,0,71,40
USC00311677,"CHAPEL HILL 2 W, NC US",10/17/1946,0,0,77,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/18/1946,0,0,80,57
USC00311677,"CHAPEL HILL 2 W, NC US",10/19/1946,0,0,79,52
USC00311677,"CHAPEL HILL 2 W, NC US",10/20/1946,0,0,78,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/21/1946,0.29,0,64,52
USC00311677,"CHAPEL HILL 2 W, NC US",10/22/1946,0,0,69,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/23/1946,0,0,75,40
USC00311677,"CHAPEL HILL 2 W, NC US",10/24/1946,0,0,77,44
USC00311677,"CHAPEL HILL 2 W, NC US",10/25/1946,0,0,79,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/26/1946,0.95,0,78,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/27/1946,0,0,77,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/28/1946,0.19,0,72,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/29/1946,0,0,80,63
USC00311677,"CHAPEL HILL 2 W, NC US",10/30/1946,0,0,85,57
USC00311677,"CHAPEL HILL 2 W, NC US",10/31/1946,0,0,85,69
USC00311677,"CHAPEL HILL 2 W, NC US",11/1/1946,0,0,83,70
USC00311677,"CHAPEL HILL 2 W, NC US",11/2/1946,0.02,0,80,58
USC00311677,"CHAPEL HILL 2 W, NC US",11/3/1946,0.42,0,76,61
USC00311677,"CHAPEL HILL 2 W, NC US",11/4/1946,0,0,86,56
USC00311677,"CHAPEL HILL 2 W, NC US",11/5/1946,0,0,78,62
USC00311677,"CHAPEL HILL 2 W, NC US",11/6/1946,0,0,68,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/7/1946,0,0,69,45
USC00311677,"CHAPEL HILL 2 W, NC US",11/8/1946,0.09,0,76,61
USC00311677,"CHAPEL HILL 2 W, NC US",11/9/1946,0,0,84,46
USC00311677,"CHAPEL HILL 2 W, NC US",11/10/1946,0,0,78,45
USC00311677,"CHAPEL HILL 2 W, NC US",11/11/1946,0,0,79,50
USC00311677,"CHAPEL HILL 2 W, NC US",11/12/1946,0.04,0,88,49
USC00311677,"CHAPEL HILL 2 W, NC US",11/13/1946,0,0,57,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/14/1946,0,0,63,31
USC00311677,"CHAPEL HILL 2 W, NC US",11/15/1946,0,0,62,37
USC00311677,"CHAPEL HILL 2 W, NC US",11/16/1946,0,0,63,32
USC00311677,"CHAPEL HILL 2 W, NC US",11/17/1946,0.2,0,63,45
USC00311677,"CHAPEL HILL 2 W, NC US",11/18/1946,1.4,0,56,42
USC00311677,"CHAPEL HILL 2 W, NC US",11/19/1946,0,0,59,42
USC00311677,"CHAPEL HILL 2 W, NC US",11/20/1946,0,0,62,44
USC00311677,"CHAPEL HILL 2 W, NC US",11/21/1946,0,0,64,50
USC00311677,"CHAPEL HILL 2 W, NC US",11/22/1946,0.15,0,71,54
USC00311677,"CHAPEL HILL 2 W, NC US",11/23/1946,0,0,62,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/24/1946,0,0,60,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/25/1946,0,0,68,46
USC00311677,"CHAPEL HILL 2 W, NC US",11/26/1946,0.01,0,77,57
USC00311677,"CHAPEL HILL 2 W, NC US",11/27/1946,0.22,0,72,62
USC00311677,"CHAPEL HILL 2 W, NC US",11/28/1946,0,0,67,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/29/1946,0,0,76,37
USC00311677,"CHAPEL HILL 2 W, NC US",11/30/1946,0,0,69,42
USC00311677,"CHAPEL HILL 2 W, NC US",12/1/1946,0,0,82,50
USC00311677,"CHAPEL HILL 2 W, NC US",12/2/1946,0,0,70,27
USC00311677,"CHAPEL HILL 2 W, NC US",12/3/1946,0,0,40,18
USC00311677,"CHAPEL HILL 2 W, NC US",12/4/1946,0,0,56,22
USC00311677,"CHAPEL HILL 2 W, NC US",12/5/1946,0,0,63,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/6/1946,0,0,62,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/7/1946,0,0,54,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/8/1946,0,0,52,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/9/1946,0,0,74,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/10/1946,0,0,70,40
USC00311677,"CHAPEL HILL 2 W, NC US",12/11/1946,0,0,68,50
USC00311677,"CHAPEL HILL 2 W, NC US",12/12/1946,0,0,72,52
USC00311677,"CHAPEL HILL 2 W, NC US",12/13/1946,0.08,0,69,56
USC00311677,"CHAPEL HILL 2 W, NC US",12/14/1946,0,0,62,32
USC00311677,"CHAPEL HILL 2 W, NC US",12/15/1946,0,0,55,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/16/1946,0,0,57,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/17/1946,0,0,68,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/18/1946,0.28,0,65,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/19/1946,0,0,38,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/20/1946,0.96,0,38,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/21/1946,0.18,0,53,32
USC00311677,"CHAPEL HILL 2 W, NC US",12/22/1946,0,0,52,31
USC00311677,"CHAPEL HILL 2 W, NC US",12/23/1946,0,0,60,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/24/1946,0,0,68,43
USC00311677,"CHAPEL HILL 2 W, NC US",12/25/1946,0,0,60,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/26/1946,0,0,65,34
USC00311677,"CHAPEL HILL 2 W, NC US",12/27/1946,0,0,63,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/28/1946,0,0,84,49
USC00311677,"CHAPEL HILL 2 W, NC US",12/29/1946,0,0,77,59
USC00311677,"CHAPEL HILL 2 W, NC US",12/30/1946,0,0,73,46
USC00311677,"CHAPEL HILL 2 W, NC US",12/31/1946,0,0,57,33
USC00311677,"CHAPEL HILL 2 W, NC US",1/1/1947,0.48,0,43,31
USC00311677,"CHAPEL HILL 2 W, NC US",1/2/1947,0.01,0,43,32
USC00311677,"CHAPEL HILL 2 W, NC US",1/3/1947,0.75,0,57,32
USC00311677,"CHAPEL HILL 2 W, NC US",1/4/1947,0,0,59,41
USC00311677,"CHAPEL HILL 2 W, NC US",1/5/1947,0,0,49,39
USC00311677,"CHAPEL HILL 2 W, NC US",1/6/1947,0.16,0,51,32
USC00311677,"CHAPEL HILL 2 W, NC US",1/7/1947,0.05,0,47,29
USC00311677,"CHAPEL HILL 2 W, NC US",1/8/1947,0.08,0,56,40
USC00311677,"CHAPEL HILL 2 W, NC US",1/9/1947,0,0,52,37
USC00311677,"CHAPEL HILL 2 W, NC US",1/10/1947,0,0,50,24
USC00311677,"CHAPEL HILL 2 W, NC US",1/11/1947,0,0,65,30
USC00311677,"CHAPEL HILL 2 W, NC US",1/12/1947,0.91,0,67,48
USC00311677,"CHAPEL HILL 2 W, NC US",1/13/1947,0.24,0,58,38
USC00311677,"CHAPEL HILL 2 W, NC US",1/14/1947,1.37,0,48,37
USC00311677,"CHAPEL HILL 2 W, NC US",1/15/1947,0,0,56,44
USC00311677,"CHAPEL HILL 2 W, NC US",1/16/1947,0,0,65,54
USC00311677,"CHAPEL HILL 2 W, NC US",1/17/1947,0.39,0,67,35
USC00311677,"CHAPEL HILL 2 W, NC US",1/18/1947,0.48,0,45,
USC00311677,"CHAPEL HILL 2 W, NC US",1/19/1947,0.51,0,50,
USC00311677,"CHAPEL HILL 2 W, NC US",1/20/1947,1.02,0,64,
USC00311677,"CHAPEL HILL 2 W, NC US",1/21/1947,0,0,62,
USC00311677,"CHAPEL HILL 2 W, NC US",1/22/1947,0,0,45,
USC00311677,"CHAPEL HILL 2 W, NC US",1/23/1947,0,0,55,
USC00311677,"CHAPEL HILL 2 W, NC US",1/24/1947,0,0,66,
USC00311677,"CHAPEL HILL 2 W, NC US",1/25/1947,0,0,78,
USC00311677,"CHAPEL HILL 2 W, NC US",1/26/1947,0.2,0,67,
USC00311677,"CHAPEL HILL 2 W, NC US",1/27/1947,0,0,66,
USC00311677,"CHAPEL HILL 2 W, NC US",1/28/1947,0,0,71,
USC00311677,"CHAPEL HILL 2 W, NC US",1/29/1947,0,0,74,
USC00311677,"CHAPEL HILL 2 W, NC US",1/30/1947,0,0,79,
USC00311677,"CHAPEL HILL 2 W, NC US",1/31/1947,0,0,75,
USC00311677,"CHAPEL HILL 2 W, NC US",2/1/1947,0,0,61,
USC00311677,"CHAPEL HILL 2 W, NC US",2/2/1947,0,0,57,
USC00311677,"CHAPEL HILL 2 W, NC US",2/3/1947,0,0,51,
USC00311677,"CHAPEL HILL 2 W, NC US",2/4/1947,0.11,0,54,
USC00311677,"CHAPEL HILL 2 W, NC US",2/5/1947,0,0,39,
USC00311677,"CHAPEL HILL 2 W, NC US",2/6/1947,0,0,46,44
USC00311677,"CHAPEL HILL 2 W, NC US",2/7/1947,0.07,0,61,39
USC00311677,"CHAPEL HILL 2 W, NC US",2/8/1947,0,0,60,25
USC00311677,"CHAPEL HILL 2 W, NC US",2/9/1947,0,0,33,11
USC00311677,"CHAPEL HILL 2 W, NC US",2/10/1947,0,0,43,14
USC00311677,"CHAPEL HILL 2 W, NC US",2/11/1947,0,0,57,20
USC00311677,"CHAPEL HILL 2 W, NC US",2/12/1947,0,0,53,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/13/1947,0,0,57,27
USC00311677,"CHAPEL HILL 2 W, NC US",2/14/1947,0,0,65,26
USC00311677,"CHAPEL HILL 2 W, NC US",2/15/1947,0,0,69,31
USC00311677,"CHAPEL HILL 2 W, NC US",2/16/1947,0,0,64,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/17/1947,0,0,61,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/18/1947,0,0,73,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/19/1947,0,0,71,37
USC00311677,"CHAPEL HILL 2 W, NC US",2/20/1947,1.07,0,39,26
USC00311677,"CHAPEL HILL 2 W, NC US",2/21/1947,0.3,0,41,21
USC00311677,"CHAPEL HILL 2 W, NC US",2/22/1947,0,0,46,21
USC00311677,"CHAPEL HILL 2 W, NC US",2/23/1947,0.1,0,51,25
USC00311677,"CHAPEL HILL 2 W, NC US",2/24/1947,0.04,0,40,16
USC00311677,"CHAPEL HILL 2 W, NC US",2/25/1947,0,0,45,22
USC00311677,"CHAPEL HILL 2 W, NC US",2/26/1947,0,0,45,25
USC00311677,"CHAPEL HILL 2 W, NC US",2/27/1947,0,0,45,23
USC00311677,"CHAPEL HILL 2 W, NC US",2/28/1947,0,0,46,22
USC00311677,"CHAPEL HILL 2 W, NC US",3/1/1947,0.2,,45,29
USC00311677,"CHAPEL HILL 2 W, NC US",3/2/1947,0.02,0,39,31
USC00311677,"CHAPEL HILL 2 W, NC US",3/3/1947,0,,42,24
USC00311677,"CHAPEL HILL 2 W, NC US",3/4/1947,0,,53,21
USC00311677,"CHAPEL HILL 2 W, NC US",3/5/1947,0,,66,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/6/1947,0.1,,62,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/7/1947,0,,50,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/8/1947,0.15,1.5,52,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/9/1947,0,,48,22
USC00311677,"CHAPEL HILL 2 W, NC US",3/10/1947,0,,50,23
USC00311677,"CHAPEL HILL 2 W, NC US",3/11/1947,0,,53,28
USC00311677,"CHAPEL HILL 2 W, NC US",3/12/1947,0,,58,29
USC00311677,"CHAPEL HILL 2 W, NC US",3/13/1947,0.43,,57,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/14/1947,0.44,,71,43
USC00311677,"CHAPEL HILL 2 W, NC US",3/15/1947,0,,67,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/16/1947,0,,64,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/17/1947,0,,50,28
USC00311677,"CHAPEL HILL 2 W, NC US",3/18/1947,0,,53,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/19/1947,0.07,0,52,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/20/1947,0.11,0,57,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/21/1947,0,,63,34
USC00311677,"CHAPEL HILL 2 W, NC US",3/22/1947,0,,60,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/23/1947,0,,75,31
USC00311677,"CHAPEL HILL 2 W, NC US",3/24/1947,0.06,,76,53
USC00311677,"CHAPEL HILL 2 W, NC US",3/25/1947,0,,72,43
USC00311677,"CHAPEL HILL 2 W, NC US",3/26/1947,0,,49,29
USC00311677,"CHAPEL HILL 2 W, NC US",3/27/1947,0.06,0,43,26
USC00311677,"CHAPEL HILL 2 W, NC US",3/28/1947,0.3,0.3,48,27
USC00311677,"CHAPEL HILL 2 W, NC US",3/29/1947,0,,67,28
USC00311677,"CHAPEL HILL 2 W, NC US",3/30/1947,0,,66,40
USC00311677,"CHAPEL HILL 2 W, NC US",3/31/1947,0,,64,36
USC00311677,"CHAPEL HILL 2 W, NC US",4/1/1947,0,0,64,33
USC00311677,"CHAPEL HILL 2 W, NC US",4/2/1947,0.67,0,69,52
USC00311677,"CHAPEL HILL 2 W, NC US",4/3/1947,0,0,71,45
USC00311677,"CHAPEL HILL 2 W, NC US",4/4/1947,0,0,65,42
USC00311677,"CHAPEL HILL 2 W, NC US",4/5/1947,0,0,77,55
USC00311677,"CHAPEL HILL 2 W, NC US",4/6/1947,0,0,85,65
USC00311677,"CHAPEL HILL 2 W, NC US",4/7/1947,0,0,85,51
USC00311677,"CHAPEL HILL 2 W, NC US",4/8/1947,0,0,81,47
USC00311677,"CHAPEL HILL 2 W, NC US",4/9/1947,0,0,80,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/10/1947,0,0,78,48
USC00311677,"CHAPEL HILL 2 W, NC US",4/11/1947,0.07,0,83,55
USC00311677,"CHAPEL HILL 2 W, NC US",4/12/1947,0.5,0,85,61
USC00311677,"CHAPEL HILL 2 W, NC US",4/13/1947,0.05,0,86,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/14/1947,0.67,0,63,48
USC00311677,"CHAPEL HILL 2 W, NC US",4/15/1947,0.27,0,69,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/16/1947,0.17,0,78,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/17/1947,0,0,79,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/18/1947,0.1,0,74,35
USC00311677,"CHAPEL HILL 2 W, NC US",4/19/1947,0,0,83,46
USC00311677,"CHAPEL HILL 2 W, NC US",4/20/1947,0,0,84,49
USC00311677,"CHAPEL HILL 2 W, NC US",4/21/1947,0,0,82,59
USC00311677,"CHAPEL HILL 2 W, NC US",4/22/1947,0,0,63,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/23/1947,0,0,68,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/24/1947,0,0,82,46
USC00311677,"CHAPEL HILL 2 W, NC US",4/25/1947,0,0,86,58
USC00311677,"CHAPEL HILL 2 W, NC US",4/26/1947,0,0,86,53
USC00311677,"CHAPEL HILL 2 W, NC US",4/27/1947,0,0,86,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/28/1947,0,0,77,51
USC00311677,"CHAPEL HILL 2 W, NC US",4/29/1947,0,0,78,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/30/1947,0,0,81,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/1/1947,0.11,0,85,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/2/1947,0.12,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",5/3/1947,0.12,0,75,45
USC00311677,"CHAPEL HILL 2 W, NC US",5/4/1947,0.08,0,75,44
USC00311677,"CHAPEL HILL 2 W, NC US",5/5/1947,0,0,79,53
USC00311677,"CHAPEL HILL 2 W, NC US",5/6/1947,0,0,78,43
USC00311677,"CHAPEL HILL 2 W, NC US",5/7/1947,0,0,84,56
USC00311677,"CHAPEL HILL 2 W, NC US",5/8/1947,0,0,80,39
USC00311677,"CHAPEL HILL 2 W, NC US",5/9/1947,0,0,70,41
USC00311677,"CHAPEL HILL 2 W, NC US",5/10/1947,0,0,70,40
USC00311677,"CHAPEL HILL 2 W, NC US",5/11/1947,0,0,78,35
USC00311677,"CHAPEL HILL 2 W, NC US",5/12/1947,0,0,85,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/13/1947,0,0,86,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/14/1947,0,0,92,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/15/1947,0,0,89,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/16/1947,0,0,77,53
USC00311677,"CHAPEL HILL 2 W, NC US",5/17/1947,0.55,0,90,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/18/1947,0.05,0,94,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/19/1947,0.04,0,91,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/20/1947,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/21/1947,0.37,0,87,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/22/1947,0.41,0,83,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/23/1947,0,0,86,65
USC00311677,"CHAPEL HILL 2 W, NC US",5/24/1947,0,0,90,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/25/1947,0.25,0,88,69
USC00311677,"CHAPEL HILL 2 W, NC US",5/26/1947,0,0,85,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/27/1947,0,0,89,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/28/1947,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/29/1947,0,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",5/30/1947,0,0,89,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/31/1947,0,0,78,50
USC00311677,"CHAPEL HILL 2 W, NC US",6/1/1947,0,0,84,50
USC00311677,"CHAPEL HILL 2 W, NC US",6/2/1947,0,0,87,59
USC00311677,"CHAPEL HILL 2 W, NC US",6/3/1947,0.37,0,86,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/4/1947,0,0,83,57
USC00311677,"CHAPEL HILL 2 W, NC US",6/5/1947,0,0,83,52
USC00311677,"CHAPEL HILL 2 W, NC US",6/6/1947,0,0,95,61
USC00311677,"CHAPEL HILL 2 W, NC US",6/7/1947,0,0,99,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/8/1947,0,0,96,72
USC00311677,"CHAPEL HILL 2 W, NC US",6/9/1947,0,0,94,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/10/1947,0,0,99,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/11/1947,0,0,100,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/12/1947,0,0,101,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/13/1947,0.04,0,90,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/14/1947,1.16,0,80,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/15/1947,0.2,0,86,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/16/1947,0,0,85,59
USC00311677,"CHAPEL HILL 2 W, NC US",6/17/1947,0,0,83,60
USC00311677,"CHAPEL HILL 2 W, NC US",6/18/1947,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/19/1947,0.06,0,85,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/20/1947,1.88,0,78,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/21/1947,0,0,78,60
USC00311677,"CHAPEL HILL 2 W, NC US",6/22/1947,0,0,75,54
USC00311677,"CHAPEL HILL 2 W, NC US",6/23/1947,0,0,81,49
USC00311677,"CHAPEL HILL 2 W, NC US",6/24/1947,0,0,87,52
USC00311677,"CHAPEL HILL 2 W, NC US",6/25/1947,0,0,90,58
USC00311677,"CHAPEL HILL 2 W, NC US",6/26/1947,1.01,0,86,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/27/1947,0,0,92,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/28/1947,0,0,90,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/29/1947,0,0,92,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/30/1947,0,0,93,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/1/1947,0.77,0,94,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/2/1947,0,0,91,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/3/1947,0,0,86,61
USC00311677,"CHAPEL HILL 2 W, NC US",7/4/1947,0,0,87,55
USC00311677,"CHAPEL HILL 2 W, NC US",7/5/1947,0,0,91,60
USC00311677,"CHAPEL HILL 2 W, NC US",7/6/1947,0.06,0,91,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/7/1947,0,0,86,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/8/1947,0.47,0,87,63
USC00311677,"CHAPEL HILL 2 W, NC US",7/9/1947,0.05,0,83,62
USC00311677,"CHAPEL HILL 2 W, NC US",7/10/1947,0,0,82,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/11/1947,0.35,0,84,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/12/1947,0,0,89,62
USC00311677,"CHAPEL HILL 2 W, NC US",7/13/1947,0,0,93,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/14/1947,0.04,0,92,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/15/1947,0.42,0,82,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/16/1947,0.21,0,86,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/17/1947,0.35,0,89,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/18/1947,0,0,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/19/1947,0.02,0,88,72
USC00311677,"CHAPEL HILL 2 W, NC US",7/20/1947,0,0,86,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/21/1947,0.68,0,88,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/22/1947,0.15,0,83,63
USC00311677,"CHAPEL HILL 2 W, NC US",7/23/1947,0,0,83,54
USC00311677,"CHAPEL HILL 2 W, NC US",7/24/1947,0,0,85,54
USC00311677,"CHAPEL HILL 2 W, NC US",7/25/1947,0,0,87,55
USC00311677,"CHAPEL HILL 2 W, NC US",7/26/1947,0,0,89,57
USC00311677,"CHAPEL HILL 2 W, NC US",7/27/1947,0,0,92,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/28/1947,0,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/29/1947,0.35,0,91,63
USC00311677,"CHAPEL HILL 2 W, NC US",7/30/1947,0,0,94,60
USC00311677,"CHAPEL HILL 2 W, NC US",7/31/1947,0,0,99,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/1/1947,0.46,0,96,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/2/1947,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/3/1947,0,0,88,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/4/1947,0.25,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/5/1947,0,0,88,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/6/1947,0,0,90,59
USC00311677,"CHAPEL HILL 2 W, NC US",8/7/1947,0.39,0,87,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/8/1947,1.18,0,86,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/9/1947,0.05,0,92,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/10/1947,0,0,91,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/11/1947,0,0,91,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/12/1947,0,0,92,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/13/1947,0,0,92,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/14/1947,0,0,90,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/15/1947,0.02,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/16/1947,0,0,94,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/17/1947,0,0,93,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/18/1947,0,0,91,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/19/1947,0,0,93,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/20/1947,0,0,97,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/21/1947,0.45,0,96,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/22/1947,0,0,94,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/23/1947,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/24/1947,0,0,91,66
USC00311677,"CHAPEL HILL 2 W, NC US",8/25/1947,0,0,90,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/26/1947,0,0,94,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/27/1947,0,0,90,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/28/1947,0,0,87,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/29/1947,0,0,91,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/30/1947,0,0,91,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/31/1947,0,0,96,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/1/1947,0,0,97,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/2/1947,0.13,0,94,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/3/1947,0,0,94,61
